,artist_name,track_name,track_id,popularity,acousticness,analysis_url,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
1880,Moon Boots,Red Sky - Original Mix,5YigrUIPFjlXwUs3DxHiBw,40,0.0645,https://api.spotify.com/v1/audio-analysis/5YigrUIPFjlXwUs3DxHiBw,0.773,373739,0.607,0.858,2,0.0699,-9.817,1,0.0449,120.005,4,https://api.spotify.com/v1/tracks/5YigrUIPFjlXwUs3DxHiBw,audio_features,spotify:track:5YigrUIPFjlXwUs3DxHiBw,0.174
1881,Above & Beyond,Tightrope,1k801hMXLogTUVFshK53jy,29,0.389,https://api.spotify.com/v1/audio-analysis/1k801hMXLogTUVFshK53jy,0.469,203172,0.828,8.75e-05,3,0.196,-5.589,1,0.101,127.924,4,https://api.spotify.com/v1/tracks/1k801hMXLogTUVFshK53jy,audio_features,spotify:track:1k801hMXLogTUVFshK53jy,0.0971
1882,Above & Beyond,Tightrope - Above & Beyond Club Mix,1nXpULdarwMgDhlPZPCO57,22,0.0148,https://api.spotify.com/v1/audio-analysis/1nXpULdarwMgDhlPZPCO57,0.774,399088,0.494,0.0256,10,0.0673,-5.68,1,0.0691,127.993,4,https://api.spotify.com/v1/tracks/1nXpULdarwMgDhlPZPCO57,audio_features,spotify:track:1nXpULdarwMgDhlPZPCO57,0.358
1883,Röyksopp,Monument - The Inevitable End Version,616ddBwW0LpyhCpLE5BpIP,44,0.00568,https://api.spotify.com/v1/audio-analysis/616ddBwW0LpyhCpLE5BpIP,0.51,286520,0.861,0.0519,4,0.701,-6.843,0,0.041,93.049,4,https://api.spotify.com/v1/tracks/616ddBwW0LpyhCpLE5BpIP,audio_features,spotify:track:616ddBwW0LpyhCpLE5BpIP,0.623
1884,Matt Fax,Hyllning,2w7DJ6ZlRwoBgEeOYhqPug,8,0.0225,https://api.spotify.com/v1/audio-analysis/2w7DJ6ZlRwoBgEeOYhqPug,0.563,218750,0.912,0.118,6,0.707,-7.488,1,0.103,125.005,3,https://api.spotify.com/v1/tracks/2w7DJ6ZlRwoBgEeOYhqPug,audio_features,spotify:track:2w7DJ6ZlRwoBgEeOYhqPug,0.174
1885,Matt Fax,Lift,3zAXUOgXWwYZ3CWrVHkO8V,2,0.000484,https://api.spotify.com/v1/audio-analysis/3zAXUOgXWwYZ3CWrVHkO8V,0.591,227344,0.911,0.377,4,0.0744,-7.139,0,0.0372,126.999,4,https://api.spotify.com/v1/tracks/3zAXUOgXWwYZ3CWrVHkO8V,audio_features,spotify:track:3zAXUOgXWwYZ3CWrVHkO8V,0.145
1886,Matt Fax,The Time Traveller,40rs8WdT5iv1sbYXKy5lPB,16,0.00745,https://api.spotify.com/v1/audio-analysis/40rs8WdT5iv1sbYXKy5lPB,0.634,234492,0.902,0.848,1,0.159,-7.007,1,0.0506,125.95,3,https://api.spotify.com/v1/tracks/40rs8WdT5iv1sbYXKy5lPB,audio_features,spotify:track:40rs8WdT5iv1sbYXKy5lPB,0.185
1887,Spencer Brown,Divine Intervention,3brqf0QnIXUa1uoELn7hlK,21,0.00132,https://api.spotify.com/v1/audio-analysis/3brqf0QnIXUa1uoELn7hlK,0.673,241951,0.885,0.92,2,0.116,-8.24,1,0.0336,122.97,3,https://api.spotify.com/v1/tracks/3brqf0QnIXUa1uoELn7hlK,audio_features,spotify:track:3brqf0QnIXUa1uoELn7hlK,0.0605
1888,Spencer Brown,5th & Concord - Original Mix,0fAzkTcVe4PyZbOnjnWDeH,36,0.00906,https://api.spotify.com/v1/audio-analysis/0fAzkTcVe4PyZbOnjnWDeH,0.701,429260,0.538,0.814,0,0.707,-12.917,1,0.0723,124.991,4,https://api.spotify.com/v1/tracks/0fAzkTcVe4PyZbOnjnWDeH,audio_features,spotify:track:0fAzkTcVe4PyZbOnjnWDeH,0.0394
1889,R3HAB,Everything,0MES9KxrW8EOE7xE8QoZUz,51,0.0583,https://api.spotify.com/v1/audio-analysis/0MES9KxrW8EOE7xE8QoZUz,0.516,174500,0.786,1.77e-06,4,0.662,-5.514,0,0.106,130.069,4,https://api.spotify.com/v1/tracks/0MES9KxrW8EOE7xE8QoZUz,audio_features,spotify:track:0MES9KxrW8EOE7xE8QoZUz,0.182
1890,Luttrell,And Back,6V8sjnyzFOh9N9226gkEjK,35,0.0767,https://api.spotify.com/v1/audio-analysis/6V8sjnyzFOh9N9226gkEjK,0.632,357073,0.757,0.894,1,0.077,-7.485,1,0.036,123.016,4,https://api.spotify.com/v1/tracks/6V8sjnyzFOh9N9226gkEjK,audio_features,spotify:track:6V8sjnyzFOh9N9226gkEjK,0.215
1891,RÜFÜS DU SOL,Innerbloom (Tor Remix),534M12wsKRz88YzcrR0Ylv,24,0.00381,https://api.spotify.com/v1/audio-analysis/534M12wsKRz88YzcrR0Ylv,0.68,352145,0.644,0.786,5,0.312,-7.525,0,0.0324,117.948,4,https://api.spotify.com/v1/tracks/534M12wsKRz88YzcrR0Ylv,audio_features,spotify:track:534M12wsKRz88YzcrR0Ylv,0.157
1892,ARTY,Must Be The Love - Shogun Remix,0Zt18U2PgV39wE4xTaXj2f,33,0.0169,https://api.spotify.com/v1/audio-analysis/0Zt18U2PgV39wE4xTaXj2f,0.53,250702,0.883,0.000105,8,0.0855,-3.658,0,0.0972,130.104,4,https://api.spotify.com/v1/tracks/0Zt18U2PgV39wE4xTaXj2f,audio_features,spotify:track:0Zt18U2PgV39wE4xTaXj2f,0.2
1893,Matt Fax,Mirth - Original Mix,0C7Sos1WbwiXgcEoUB4jlV,22,0.00708,https://api.spotify.com/v1/audio-analysis/0C7Sos1WbwiXgcEoUB4jlV,0.692,468780,0.556,0.798,0,0.655,-7.55,1,0.0485,126.996,4,https://api.spotify.com/v1/tracks/0C7Sos1WbwiXgcEoUB4jlV,audio_features,spotify:track:0C7Sos1WbwiXgcEoUB4jlV,0.242
1894,Nhyx,Vénus,5WdCXC44sb9HfeCOq0u7TG,23,0.226,https://api.spotify.com/v1/audio-analysis/5WdCXC44sb9HfeCOq0u7TG,0.506,268475,0.723,0.767,0,0.0822,-5.198,0,0.0522,118.026,4,https://api.spotify.com/v1/tracks/5WdCXC44sb9HfeCOq0u7TG,audio_features,spotify:track:5WdCXC44sb9HfeCOq0u7TG,0.136
1895,Above & Beyond,A.I.,0glRdbmOO7z3sl4SEkW2Cz,39,0.0116,https://api.spotify.com/v1/audio-analysis/0glRdbmOO7z3sl4SEkW2Cz,0.565,231562,0.812,0.225,11,0.332,-5.898,1,0.06,128.002,4,https://api.spotify.com/v1/tracks/0glRdbmOO7z3sl4SEkW2Cz,audio_features,spotify:track:0glRdbmOO7z3sl4SEkW2Cz,0.14
1896,Lane 8,Aba,5Vw9GM4cKlfvIKnWmwQlq6,41,0.0412,https://api.spotify.com/v1/audio-analysis/5Vw9GM4cKlfvIKnWmwQlq6,0.638,273443,0.627,0.953,0,0.13,-9.644,1,0.0394,122.023,4,https://api.spotify.com/v1/tracks/5Vw9GM4cKlfvIKnWmwQlq6,audio_features,spotify:track:5Vw9GM4cKlfvIKnWmwQlq6,0.0949
1897,Adrian Alexander,Turnaround - Emerge Remix,3rH2VzkSAxY2BYYdPcQMNA,15,0.000213,https://api.spotify.com/v1/audio-analysis/3rH2VzkSAxY2BYYdPcQMNA,0.641,345000,0.934,0.199,5,0.954,-6.263,0,0.06,128.051,4,https://api.spotify.com/v1/tracks/3rH2VzkSAxY2BYYdPcQMNA,audio_features,spotify:track:3rH2VzkSAxY2BYYdPcQMNA,0.209
1898,Maor Levi,4U [Mix Cut],6CtjqwdgIbHPtVJ8eyurhB,10,0.000419,https://api.spotify.com/v1/audio-analysis/6CtjqwdgIbHPtVJ8eyurhB,0.492,345013,0.87,0.542,0,0.449,-6.414,1,0.0581,127.99,4,https://api.spotify.com/v1/tracks/6CtjqwdgIbHPtVJ8eyurhB,audio_features,spotify:track:6CtjqwdgIbHPtVJ8eyurhB,0.187
1899,Autograf,Episode - Dub Mix,59JGtzo25f8RA2hH3AO2La,30,0.565,https://api.spotify.com/v1/audio-analysis/59JGtzo25f8RA2hH3AO2La,0.802,256800,0.652,0.505,3,0.1,-6.354,0,0.0496,100.018,4,https://api.spotify.com/v1/tracks/59JGtzo25f8RA2hH3AO2La,audio_features,spotify:track:59JGtzo25f8RA2hH3AO2La,0.516
1900,BROHUG,Natural Blues - Radio Dub,2KYS2HPCinp4TnDVbGh49O,25,0.0163,https://api.spotify.com/v1/audio-analysis/2KYS2HPCinp4TnDVbGh49O,0.851,208781,0.797,0.881,11,0.0776,-3.36,1,0.0614,122.991,4,https://api.spotify.com/v1/tracks/2KYS2HPCinp4TnDVbGh49O,audio_features,spotify:track:2KYS2HPCinp4TnDVbGh49O,0.557
1901,3LAU,Is It Love,2ig0x2zNvcOugS1Z0YCnHb,53,0.0671,https://api.spotify.com/v1/audio-analysis/2ig0x2zNvcOugS1Z0YCnHb,0.643,228960,0.742,0.00379,9,0.161,-7.2,1,0.0412,125.001,4,https://api.spotify.com/v1/tracks/2ig0x2zNvcOugS1Z0YCnHb,audio_features,spotify:track:2ig0x2zNvcOugS1Z0YCnHb,0.294
1902,Grum,U (Flashback) [ABGT232],5TkvssZ9vF410Z9gmNFqOr,27,0.000166,https://api.spotify.com/v1/audio-analysis/5TkvssZ9vF410Z9gmNFqOr,0.51,194292,0.706,0.766,11,0.336,-10.309,0,0.037,125.983,4,https://api.spotify.com/v1/tracks/5TkvssZ9vF410Z9gmNFqOr,audio_features,spotify:track:5TkvssZ9vF410Z9gmNFqOr,0.269
1903,Scott Harris Regime,Losing Our Religion,29gz6SPLIbCiY0Wj5MwzIY,0,0.105,https://api.spotify.com/v1/audio-analysis/29gz6SPLIbCiY0Wj5MwzIY,0.202,220465,0.764,0.000361,10,0.169,-3.95,1,0.0494,77.51,1,https://api.spotify.com/v1/tracks/29gz6SPLIbCiY0Wj5MwzIY,audio_features,spotify:track:29gz6SPLIbCiY0Wj5MwzIY,0.204
1904,Haux,Homegrown - Thomas Jack Remix,4kE7Mphx5sc7KeWwN95OZr,36,0.00122,https://api.spotify.com/v1/audio-analysis/4kE7Mphx5sc7KeWwN95OZr,0.679,308000,0.736,0.758,6,0.109,-9.721,0,0.0291,120.008,4,https://api.spotify.com/v1/tracks/4kE7Mphx5sc7KeWwN95OZr,audio_features,spotify:track:4kE7Mphx5sc7KeWwN95OZr,0.0393
1905,Adventure Club,Dreams (feat. ELEA),2rmUQlv2HYzvLpU88PQ9qB,41,0.261,https://api.spotify.com/v1/audio-analysis/2rmUQlv2HYzvLpU88PQ9qB,0.756,210364,0.81,0.0,7,0.241,-4.446,1,0.161,94.981,4,https://api.spotify.com/v1/tracks/2rmUQlv2HYzvLpU88PQ9qB,audio_features,spotify:track:2rmUQlv2HYzvLpU88PQ9qB,0.227
1906,The Polish Ambassador,Let the Rythm Just,0V2BRkFPTQ5DucdayrSelz,2,0.309,https://api.spotify.com/v1/audio-analysis/0V2BRkFPTQ5DucdayrSelz,0.818,355386,0.719,0.000197,2,0.0779,-6.916,1,0.0748,98.009,4,https://api.spotify.com/v1/tracks/0V2BRkFPTQ5DucdayrSelz,audio_features,spotify:track:0V2BRkFPTQ5DucdayrSelz,0.785
1907,Little People,Csay Csay,0cTLKPTA5rwpjrGutKO1r8,1,0.218,https://api.spotify.com/v1/audio-analysis/0cTLKPTA5rwpjrGutKO1r8,0.73,361178,0.601,0.472,6,0.0652,-8.746,0,0.0422,113.274,4,https://api.spotify.com/v1/tracks/0cTLKPTA5rwpjrGutKO1r8,audio_features,spotify:track:0cTLKPTA5rwpjrGutKO1r8,0.0625
1908,The Motet,The Fountain,02fYQxXXYfpnPxi1XjPqBp,29,0.0331,https://api.spotify.com/v1/audio-analysis/02fYQxXXYfpnPxi1XjPqBp,0.7,449733,0.79,0.74,7,0.0726,-10.13,1,0.0466,91.002,4,https://api.spotify.com/v1/tracks/02fYQxXXYfpnPxi1XjPqBp,audio_features,spotify:track:02fYQxXXYfpnPxi1XjPqBp,0.712
1909,Minnesota,Purple Daze,1tnhQiG0s0YPQhbFluqVGv,34,0.00534,https://api.spotify.com/v1/audio-analysis/1tnhQiG0s0YPQhbFluqVGv,0.667,324160,0.753,0.0511,2,0.366,-6.256,1,0.0818,159.979,4,https://api.spotify.com/v1/tracks/1tnhQiG0s0YPQhbFluqVGv,audio_features,spotify:track:1tnhQiG0s0YPQhbFluqVGv,0.879
1910,deadmau5,Raise Your Weapon - Madeon Extended Remix,2ZIfv0fO740IFZdTJTP1JA,39,0.0183,https://api.spotify.com/v1/audio-analysis/2ZIfv0fO740IFZdTJTP1JA,0.704,257080,0.696,1.79e-05,8,0.0727,-5.23,0,0.0549,126.066,4,https://api.spotify.com/v1/tracks/2ZIfv0fO740IFZdTJTP1JA,audio_features,spotify:track:2ZIfv0fO740IFZdTJTP1JA,0.452
1911,Skylar Spence,Fall Harder,5bXvX1Bww0jDDouIASaT2n,35,0.0209,https://api.spotify.com/v1/audio-analysis/5bXvX1Bww0jDDouIASaT2n,0.626,282977,0.831,0.0315,8,0.0707,-6.284,1,0.0412,154.946,4,https://api.spotify.com/v1/tracks/5bXvX1Bww0jDDouIASaT2n,audio_features,spotify:track:5bXvX1Bww0jDDouIASaT2n,0.441
1912,Madeon,Home,3o5OyQ2tghLhOFjemvEloF,37,0.00276,https://api.spotify.com/v1/audio-analysis/3o5OyQ2tghLhOFjemvEloF,0.374,225347,0.758,0.000655,9,0.104,-4.212,1,0.0434,89.993,4,https://api.spotify.com/v1/tracks/3o5OyQ2tghLhOFjemvEloF,audio_features,spotify:track:3o5OyQ2tghLhOFjemvEloF,0.126
1913,Oliver Smith,On The Moon,5SJNzDAOMQgK361ql2bGB3,26,0.000261,https://api.spotify.com/v1/audio-analysis/5SJNzDAOMQgK361ql2bGB3,0.733,299680,0.541,0.00401,6,0.054,-9.343,0,0.0436,128.132,3,https://api.spotify.com/v1/tracks/5SJNzDAOMQgK361ql2bGB3,audio_features,spotify:track:5SJNzDAOMQgK361ql2bGB3,0.164
1914,Kyau & Albert,7Skies - Solid Stone Remix,28lJ0rj5wLGVRMAE32rKbG,16,0.0228,https://api.spotify.com/v1/audio-analysis/28lJ0rj5wLGVRMAE32rKbG,0.744,398125,0.43,0.638,3,0.0542,-11.808,0,0.0977,125.976,4,https://api.spotify.com/v1/tracks/28lJ0rj5wLGVRMAE32rKbG,audio_features,spotify:track:28lJ0rj5wLGVRMAE32rKbG,0.0645
1915,Mat Zo,Synapse Dynamics,7149PzASMowluOarCWzZcv,30,0.0693,https://api.spotify.com/v1/audio-analysis/7149PzASMowluOarCWzZcv,0.573,232995,0.934,0.885,0,0.123,-10.033,1,0.0433,128.02,4,https://api.spotify.com/v1/tracks/7149PzASMowluOarCWzZcv,audio_features,spotify:track:7149PzASMowluOarCWzZcv,0.566
1916,Lonely Boy,Everything [Mix Cut] - Original Mix,17J4oEhGxJrAterhX1yW3a,13,4.29e-05,https://api.spotify.com/v1/audio-analysis/17J4oEhGxJrAterhX1yW3a,0.706,179124,0.624,0.562,1,0.142,-7.309,1,0.0305,120.616,4,https://api.spotify.com/v1/tracks/17J4oEhGxJrAterhX1yW3a,audio_features,spotify:track:17J4oEhGxJrAterhX1yW3a,0.496
1917,Spencer Brown,5th & Concord - Radio Edit,3csrjrOb7eVmsXSlU5fSRr,18,0.00503,https://api.spotify.com/v1/audio-analysis/3csrjrOb7eVmsXSlU5fSRr,0.66,290766,0.821,0.819,0,0.11,-10.271,1,0.0576,125.012,4,https://api.spotify.com/v1/tracks/3csrjrOb7eVmsXSlU5fSRr,audio_features,spotify:track:3csrjrOb7eVmsXSlU5fSRr,0.0387
1918,Dirty South,All of Us (feat. ANIMA!),058tTEoDnnrmCWl9gkpBcZ,28,0.351,https://api.spotify.com/v1/audio-analysis/058tTEoDnnrmCWl9gkpBcZ,0.642,229302,0.709,1.54e-06,11,0.221,-6.713,0,0.0353,128.956,4,https://api.spotify.com/v1/tracks/058tTEoDnnrmCWl9gkpBcZ,audio_features,spotify:track:058tTEoDnnrmCWl9gkpBcZ,0.6
1919,Jaytech,Shine On Me,6boKxryPfPc6mJibIQcm35,24,6.74e-05,https://api.spotify.com/v1/audio-analysis/6boKxryPfPc6mJibIQcm35,0.569,355714,0.706,0.852,6,0.107,-6.206,0,0.0365,125.988,4,https://api.spotify.com/v1/tracks/6boKxryPfPc6mJibIQcm35,audio_features,spotify:track:6boKxryPfPc6mJibIQcm35,0.453
1920,Croquet Club,Summer,1w9XZ6Pac9L7z4LOSbYe0E,38,0.554,https://api.spotify.com/v1/audio-analysis/1w9XZ6Pac9L7z4LOSbYe0E,0.795,232210,0.832,0.946,6,0.152,-6.59,1,0.0427,121.985,4,https://api.spotify.com/v1/tracks/1w9XZ6Pac9L7z4LOSbYe0E,audio_features,spotify:track:1w9XZ6Pac9L7z4LOSbYe0E,0.496
1921,Dirty South,The First Time - Extended Mix,32qfz4KOlR13AfJtHSw0B1,12,0.00278,https://api.spotify.com/v1/audio-analysis/32qfz4KOlR13AfJtHSw0B1,0.593,519146,0.743,0.89,1,0.112,-9.88,1,0.0342,122.994,4,https://api.spotify.com/v1/tracks/32qfz4KOlR13AfJtHSw0B1,audio_features,spotify:track:32qfz4KOlR13AfJtHSw0B1,0.517
1922,Jason Ross,Burma - Original Mix,10iGSUAkJkaghwFMIrAak1,9,0.000202,https://api.spotify.com/v1/audio-analysis/10iGSUAkJkaghwFMIrAak1,0.643,375993,0.962,0.872,11,0.314,-5.596,0,0.0591,127.976,4,https://api.spotify.com/v1/tracks/10iGSUAkJkaghwFMIrAak1,audio_features,spotify:track:10iGSUAkJkaghwFMIrAak1,0.152
1923,ALPHA 9,Higher Place,4tknIiHAGKcRMJ9MX3EzpT,28,0.0958,https://api.spotify.com/v1/audio-analysis/4tknIiHAGKcRMJ9MX3EzpT,0.519,177428,0.833,0.45,8,0.274,-5.03,0,0.0441,128.001,4,https://api.spotify.com/v1/tracks/4tknIiHAGKcRMJ9MX3EzpT,audio_features,spotify:track:4tknIiHAGKcRMJ9MX3EzpT,0.0599
1924,Gareth Emery,Hands,3JZ5bL6UYIeJ5x0SCXUQbO,42,0.0543,https://api.spotify.com/v1/audio-analysis/3JZ5bL6UYIeJ5x0SCXUQbO,0.559,189844,0.672,0.000243,7,0.281,-6.102,1,0.045,128.044,4,https://api.spotify.com/v1/tracks/3JZ5bL6UYIeJ5x0SCXUQbO,audio_features,spotify:track:3JZ5bL6UYIeJ5x0SCXUQbO,0.306
1925,Dirty South,City Of Dreams - Radio Edit,54ZPmGE1uOG9IYoUBSRSp7,59,0.0028,https://api.spotify.com/v1/audio-analysis/54ZPmGE1uOG9IYoUBSRSp7,0.476,226867,0.815,0.00593,4,0.357,-5.073,1,0.0359,127.964,4,https://api.spotify.com/v1/tracks/54ZPmGE1uOG9IYoUBSRSp7,audio_features,spotify:track:54ZPmGE1uOG9IYoUBSRSp7,0.146
1926,Oliver Smith,Shadows,6iax63A7BEFtIdD9ZVwTP2,36,0.000254,https://api.spotify.com/v1/audio-analysis/6iax63A7BEFtIdD9ZVwTP2,0.562,202440,0.932,0.963,0,0.203,-7.827,1,0.0356,125.049,4,https://api.spotify.com/v1/tracks/6iax63A7BEFtIdD9ZVwTP2,audio_features,spotify:track:6iax63A7BEFtIdD9ZVwTP2,0.304
1927,Pierce Fulton,As You Were (Original Mix),3dow7u5Ike0PlBi9FHwd0p,36,0.00939,https://api.spotify.com/v1/audio-analysis/3dow7u5Ike0PlBi9FHwd0p,0.607,232421,0.716,0.719,1,0.0597,-8.881,0,0.0397,95.012,4,https://api.spotify.com/v1/tracks/3dow7u5Ike0PlBi9FHwd0p,audio_features,spotify:track:3dow7u5Ike0PlBi9FHwd0p,0.165
1928,Kaskade,Raining - Radio Edit,7EQx8oKi9jeCRSlc9Ux14t,46,0.0275,https://api.spotify.com/v1/audio-analysis/7EQx8oKi9jeCRSlc9Ux14t,0.611,286133,0.749,0.00122,2,0.105,-6.328,0,0.0792,127.989,4,https://api.spotify.com/v1/tracks/7EQx8oKi9jeCRSlc9Ux14t,audio_features,spotify:track:7EQx8oKi9jeCRSlc9Ux14t,0.358
1929,Dirty South,Find a Way (Anevo Remix) [feat. Rudy],4dARVSVhPP3ZNv7OJiU47t,31,0.0148,https://api.spotify.com/v1/audio-analysis/4dARVSVhPP3ZNv7OJiU47t,0.716,244375,0.833,0.0942,7,0.0787,-4.036,0,0.0443,127.006,4,https://api.spotify.com/v1/tracks/4dARVSVhPP3ZNv7OJiU47t,audio_features,spotify:track:4dARVSVhPP3ZNv7OJiU47t,0.528
1930,Dirty South,Find a Way (feat. Rudy),4xRxj8myDxZb85dMeCQGWV,42,0.0329,https://api.spotify.com/v1/audio-analysis/4xRxj8myDxZb85dMeCQGWV,0.527,211429,0.819,0.0576,9,0.0799,-5.371,1,0.034,126.019,4,https://api.spotify.com/v1/tracks/4xRxj8myDxZb85dMeCQGWV,audio_features,spotify:track:4xRxj8myDxZb85dMeCQGWV,0.117
1931,Dirty South,I Swear - Dirty South Remix,2nRgDp06hboz9Tx13Bx1Or,39,0.0118,https://api.spotify.com/v1/audio-analysis/2nRgDp06hboz9Tx13Bx1Or,0.534,257561,0.723,0.669,7,0.252,-9.9,0,0.0317,122.984,4,https://api.spotify.com/v1/tracks/2nRgDp06hboz9Tx13Bx1Or,audio_features,spotify:track:2nRgDp06hboz9Tx13Bx1Or,0.206
1932,Dirty South,With You (feat. Fmlybnd),7FV0LdN3BuWAWseWnrbtgJ,30,0.627,https://api.spotify.com/v1/audio-analysis/7FV0LdN3BuWAWseWnrbtgJ,0.274,202024,0.345,0.0288,2,0.34,-7.647,1,0.0352,94.39,3,https://api.spotify.com/v1/tracks/7FV0LdN3BuWAWseWnrbtgJ,audio_features,spotify:track:7FV0LdN3BuWAWseWnrbtgJ,0.0345
1933,Pierce Fulton,Kuaga (Lost Time) - S.P.Y Instrumental,63ST8o5UTcNqQb2IGPapxL,19,0.025,https://api.spotify.com/v1/audio-analysis/63ST8o5UTcNqQb2IGPapxL,0.542,281321,0.896,0.806,6,0.0348,-5.383,1,0.0388,84.981,4,https://api.spotify.com/v1/tracks/63ST8o5UTcNqQb2IGPapxL,audio_features,spotify:track:63ST8o5UTcNqQb2IGPapxL,0.353
1934,Luttrell,Need You,7sDC42K7Ih3fCwMisPPYpD,31,7.45e-05,https://api.spotify.com/v1/audio-analysis/7sDC42K7Ih3fCwMisPPYpD,0.618,247747,0.624,0.92,3,0.292,-11.244,1,0.0323,123.979,4,https://api.spotify.com/v1/tracks/7sDC42K7Ih3fCwMisPPYpD,audio_features,spotify:track:7sDC42K7Ih3fCwMisPPYpD,0.476
1935,EDX,Roadkill - EDX Radio Mix,74DCZkyPij6E5MDF8oTMen,2,0.0983,https://api.spotify.com/v1/audio-analysis/74DCZkyPij6E5MDF8oTMen,0.68,205656,0.871,0.85,9,0.091,-5.719,0,0.0524,122.004,4,https://api.spotify.com/v1/tracks/74DCZkyPij6E5MDF8oTMen,audio_features,spotify:track:74DCZkyPij6E5MDF8oTMen,0.563
1936,Amtrac,Accessorize,7j317DWTz3ClgylFIuOLZx,0,0.0273,https://api.spotify.com/v1/audio-analysis/7j317DWTz3ClgylFIuOLZx,0.803,472915,0.795,0.813,11,0.0861,-8.531,1,0.048,124.014,4,https://api.spotify.com/v1/tracks/7j317DWTz3ClgylFIuOLZx,audio_features,spotify:track:7j317DWTz3ClgylFIuOLZx,0.0743
1937,Yotto,Song From The Sun,1gF3OxgTYUkssCl7Rimsil,39,0.00174,https://api.spotify.com/v1/audio-analysis/1gF3OxgTYUkssCl7Rimsil,0.641,237987,0.722,0.688,11,0.0558,-7.523,1,0.0414,119.998,4,https://api.spotify.com/v1/tracks/1gF3OxgTYUkssCl7Rimsil,audio_features,spotify:track:1gF3OxgTYUkssCl7Rimsil,0.0472
1938,Kidnap,Birds That Fly,40rmgAoUoNCvJX9PNyOa01,34,0.285,https://api.spotify.com/v1/audio-analysis/40rmgAoUoNCvJX9PNyOa01,0.721,328361,0.656,0.885,3,0.0848,-10.003,0,0.0682,123.983,4,https://api.spotify.com/v1/tracks/40rmgAoUoNCvJX9PNyOa01,audio_features,spotify:track:40rmgAoUoNCvJX9PNyOa01,0.427
1939,ZHU,Working For It - Nomero Remix,5oiCAaTXWuvRRKJwOfHev1,47,0.323,https://api.spotify.com/v1/audio-analysis/5oiCAaTXWuvRRKJwOfHev1,0.708,202467,0.581,0.0206,6,0.0961,-9.521,1,0.0557,99.987,4,https://api.spotify.com/v1/tracks/5oiCAaTXWuvRRKJwOfHev1,audio_features,spotify:track:5oiCAaTXWuvRRKJwOfHev1,0.329
1940,Third Eye Blind,Jumper - 1998 Edit,3354J49VpkbZJho7Ztdzpw,67,0.0129,https://api.spotify.com/v1/audio-analysis/3354J49VpkbZJho7Ztdzpw,0.599,272973,0.543,0.00193,0,0.291,-9.226,1,0.0302,91.105,4,https://api.spotify.com/v1/tracks/3354J49VpkbZJho7Ztdzpw,audio_features,spotify:track:3354J49VpkbZJho7Ztdzpw,0.624
1941,Spencer Brown,Embarcadero - Radio Edit,6k63V1WM2liC8vVU9IYBVl,27,0.000111,https://api.spotify.com/v1/audio-analysis/6k63V1WM2liC8vVU9IYBVl,0.574,253331,0.911,0.848,6,0.901,-7.227,0,0.0502,127.019,4,https://api.spotify.com/v1/tracks/6k63V1WM2liC8vVU9IYBVl,audio_features,spotify:track:6k63V1WM2liC8vVU9IYBVl,0.192
1942,Autograf,Nobody Knows (feat. WYNNE),1FPat9MxjcvQNvhuVuBcmQ,47,0.646,https://api.spotify.com/v1/audio-analysis/1FPat9MxjcvQNvhuVuBcmQ,0.582,211965,0.621,0.275,4,0.111,-9.194,0,0.056,184.98,3,https://api.spotify.com/v1/tracks/1FPat9MxjcvQNvhuVuBcmQ,audio_features,spotify:track:1FPat9MxjcvQNvhuVuBcmQ,0.061
1943,Autograf,Episode (ANR143) - Dub Mix,63x1zLeS0EN6QKyJxFXWQx,44,0.448,https://api.spotify.com/v1/audio-analysis/63x1zLeS0EN6QKyJxFXWQx,0.783,246401,0.626,0.495,3,0.235,-7.34,0,0.056,100.028,4,https://api.spotify.com/v1/tracks/63x1zLeS0EN6QKyJxFXWQx,audio_features,spotify:track:63x1zLeS0EN6QKyJxFXWQx,0.439
1944,Cubicolor,Intro,4bjeltvdBsWvyGDsZ0QwvH,45,0.921,https://api.spotify.com/v1/audio-analysis/4bjeltvdBsWvyGDsZ0QwvH,0.177,141920,0.265,0.894,10,0.107,-12.81,0,0.0303,58.503,5,https://api.spotify.com/v1/tracks/4bjeltvdBsWvyGDsZ0QwvH,audio_features,spotify:track:4bjeltvdBsWvyGDsZ0QwvH,0.0304
1945,Cubicolor,Mirror Play,0mcMy6ItV0K0uD4k6HrT9i,39,0.68,https://api.spotify.com/v1/audio-analysis/0mcMy6ItV0K0uD4k6HrT9i,0.671,356844,0.391,0.187,5,0.378,-11.756,0,0.0335,117.03,4,https://api.spotify.com/v1/tracks/0mcMy6ItV0K0uD4k6HrT9i,audio_features,spotify:track:0mcMy6ItV0K0uD4k6HrT9i,0.363
1946,Cubicolor,Dead End Thrills,2Xmit6pfemEgNkcV9okUzH,31,0.419,https://api.spotify.com/v1/audio-analysis/2Xmit6pfemEgNkcV9okUzH,0.65,268191,0.628,0.0145,7,0.1,-8.354,1,0.0297,118.969,4,https://api.spotify.com/v1/tracks/2Xmit6pfemEgNkcV9okUzH,audio_features,spotify:track:2Xmit6pfemEgNkcV9okUzH,0.228
