,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
612,Kanye West,Violent Crimes,3s7MCdXyWmwjdcWh7GWXas,70,0.376,0.669,215320,0.419,0.0,1,0.187,-6.724,0,0.522,109.813,4,0.0397
613,Alec Benjamin,Boy In The Bubble,60cYr5uuMoxvyuIx45rGEW,71,0.224,0.817,181705,0.578,0.00103,11,0.251,-7.579,0,0.0824,143.982,4,0.851
614,Clairo,4EVER,5mIOsPuQdXchVY0jB5NO9Q,70,0.049,0.75,159595,0.585,0.00552,9,0.155,-7.576,0,0.0285,102.331,4,0.584
615,Shoreline Mafia,Whuss The Deal,64FxpKdU055iIaMDY441Qc,67,0.155,0.837,195636,0.403,0.000511,2,0.225,-10.053,1,0.33,82.517,4,0.2
616,Alesso,REMEDY,6jreFSOTUAViWjKyzOC4Kg,80,0.269,0.601,190295,0.775,0.0,0,0.0883,-4.612,1,0.0473,119.964,4,0.483
617,Ella Mai,Whatchamacallit (feat. Chris Brown),1YLfaRr3QIW1fF3nvDO0gX,72,0.17,0.656,179411,0.616,0.0,5,0.219,-4.668,1,0.0392,98.871,4,0.269
618,Jaden,Way Up,7cFFhb9Wz2ZXLSpEk2VDKd,71,0.03,0.585,153773,0.941,8.41e-06,10,0.196,-3.278,0,0.145,130.024,4,0.45
619,YoungBoy Never Broke Again,Solar Eclipse,0Jr4zQh5i3vrKFEcXrhhxl,66,0.203,0.671,227060,0.775,0.0,10,0.223,-3.969,0,0.0667,148.195,4,0.331
620,Bad Bunny,Amorfoda,3ITvHA9zhZZdBJsOsAUegF,74,0.983,0.727,155676,0.461,7.86e-05,9,0.0796,-7.527,0,0.0749,148.129,3,0.198
621,Lil Mosey,Yoppa (with BlocBoy JB),0JRn9gyDQeW9VjW4S126tT,70,0.122,0.814,163404,0.497,0.0,9,0.11,-7.405,0,0.0784,140.888,4,0.344
622,Nicky Jam,X - Remix,6JjPBQfI2Y8nIjnm65X6Pw,75,0.0561,0.663,235747,0.696,3.77e-05,9,0.0778,-4.957,0,0.103,180.113,4,0.738
623,K/DA,POP/STARS,5sbooPcNgIE22DwO0VNGUJ,75,0.0183,0.566,191100,0.769,0.0,7,0.108,-4.342,1,0.0872,170.036,4,0.385
624,Comethazine,Bands,0AphwbfFSlGgGDlXGeiEpu,69,0.21,0.834,98734,0.457,0.0,10,0.0641,-10.775,1,0.572,158.008,4,0.533
625,ayokay,Stay With Me,65Bynqyt59f3fojjs1Uo41,71,0.489,0.695,189787,0.695,0.00019,2,0.131,-6.612,1,0.0706,100.021,4,0.468
626,Joji,NO FUN,4sbtM9ORGwmxGkXfctXbJq,70,0.8,0.809,168418,0.483,0.0,5,0.221,-6.886,1,0.0487,96.974,4,0.715
627,Dierks Bentley,"Woman, Amen",3nBXOlFTADNvG9nkqy2O2W,68,0.000837,0.484,179827,0.804,9.29e-06,5,0.17,-5.889,1,0.0912,119.838,4,0.391
628,Eric Church,Some Of It,3d1qN7AHge6BXuVPutcpI5,67,0.341,0.56,195147,0.736,9.81e-06,0,0.155,-7.306,1,0.0446,79.843,4,0.824
629,Lil Baby,Ready (feat. Gunna),4F6yN5FsFW10Ucx7cLCzBh,67,0.277,0.793,213287,0.395,1.4e-05,1,0.109,-5.578,1,0.385,77.027,4,0.129
630,Riley Green,There Was This Girl,4ivJ1KEoJ6S93JbSWvOME1,68,0.00191,0.609,194480,0.884,0.0,1,0.109,-4.235,1,0.034,127.974,4,0.949
631,XXXTENTACION,Guardian angel,7uqcLJFlSYjVPLUz1vPxkY,70,0.795,0.712,108035,0.374,0.0,0,0.187,-10.215,0,0.511,133.952,4,0.779
632,Conan Gray,Crush Culture,2sHwSBNDZN2yjCtgwStYt1,70,0.146,0.522,204120,0.765,0.0,0,0.0866,-5.395,1,0.193,180.065,4,0.455
633,Panic! At The Disco,Roaring 20s,0wdV94AXGRphrbkDWLNzVC,71,0.0467,0.271,186600,0.948,0.0,1,0.163,-2.207,1,0.263,83.19,4,0.515
634,for KING & COUNTRY,God Only Knows,4ElNxglBjcrASiGn58t9Jm,68,0.395,0.597,229760,0.417,8.35e-06,2,0.128,-7.952,1,0.0502,143.839,4,0.263
635,Peter Manos,In My Head,1tT55K6VEyO6XFDxK4lDQe,73,0.745,0.499,214533,0.181,0.00123,9,0.106,-15.359,0,0.0429,111.956,4,0.0747
636,XXXTENTACION,before I close my eyes,16x9bQHw8TBNaGDyULvwad,71,0.976,0.356,99658,0.143,1.89e-05,9,0.111,-15.148,1,0.0388,75.522,4,0.334
637,J. Cole,Photograph,0bhnUFDQFCEHCBlsQfHnj5,69,0.0299,0.825,218954,0.487,0.0,1,0.0868,-6.416,1,0.233,105.05,3,0.372
638,Nipsey Hussle,Young Nigga (feat. Puff Daddy),0pBcI8Gf1Oe3ziIbE9tBsX,67,0.261,0.502,236547,0.64,0.0,11,0.118,-5.674,0,0.357,99.804,4,0.113
639,XXXTENTACION,infinity (888) - feat. Joey Bada$$,7J2gyNghNTzl4EsLhXp01Q,71,0.274,0.562,176591,0.579,0.0,10,0.102,-6.788,0,0.484,84.143,4,0.577
640,Trippie Redd,Can't Love,2dKtWPLZvbCzwLRliNn8UI,68,0.00244,0.842,169412,0.567,1.89e-05,4,0.168,-6.504,0,0.0525,135.991,4,0.256
641,Queen Naija,Butterflies,4A58lXGBRCg2cumRXTRxHO,68,0.295,0.737,212175,0.542,0.0,8,0.103,-7.593,1,0.0732,119.973,4,0.385
642,Jacquees,B.E.D.,1B6TmCvKjC4dopBohVW51x,69,0.00368,0.739,236147,0.536,0.0,1,0.0968,-6.501,1,0.0587,122.022,4,0.193
643,XXXTENTACION,I don’t let go,4axYWgXASdsCBHuwInAubT,70,0.591,0.797,121630,0.293,0.0724,5,0.148,-7.479,1,0.08,80.035,4,0.478
644,Anuel Aa,Hipócrita,4CbANooTL2aTHzJZqQ0Uvk,78,0.303,0.79,192000,0.858,0.0,2,0.61,-2.78,1,0.0471,92.05,4,0.79
645,Lil Yachty,66,6tarvNiKnEjYMj1VZhlDqR,70,0.0455,0.667,153475,0.723,0.000179,5,0.213,-4.31,0,0.27,148.057,4,0.251
646,Aldo Trujillo,"Todos Hablan, Nada Saben",4zpw2XwVLml02gTUVtlGY4,71,0.74,0.738,163867,0.54,5.63e-06,10,0.105,-8.342,1,0.062,121.147,4,0.975
647,88GLAM,Lil Boat,3Zcv9IeYgCvEhxFTfsduaQ,69,0.0166,0.764,180813,0.672,1.06e-06,6,0.103,-4.274,0,0.0655,150.021,4,0.594
648,Chance the Rapper,My Own Thing,2ySRRtrAwDUF4FipiF1Djt,68,0.105,0.879,181159,0.457,0.0,0,0.12,-6.332,1,0.269,139.974,4,0.658
649,Ski Mask The Slump God,Unbothered,5hwUsRKvnO5yThjVrxHQVt,68,0.222,0.884,138427,0.445,0.0,1,0.112,-10.58,0,0.418,125.008,4,0.851
650,Kane Brown,Lost in the Middle of Nowhere (feat. Becky G),6zT47fVadGsDGLnsS82r5P,68,0.00184,0.559,188920,0.754,0.000462,6,0.0366,-5.344,0,0.0481,85.993,4,0.438
651,KIDS SEE GHOSTS,Feel The Love,3aUFrxO1B8EW63QchEl3wX,70,0.126,0.58,165053,0.469,7.32e-05,0,0.099,-5.946,0,0.104,110.573,4,0.369
652,Banda Los Sebastianes,A Través Del Vaso,1uqjLVaSyTkdDvfGAmXrHo,71,0.621,0.649,180120,0.529,0.0,2,0.0563,-4.895,0,0.0398,144.869,4,0.964
653,Megan Thee Stallion,Freak Nasty,4rd4bY5IzC4AN6NdgYGtWD,67,0.00228,0.953,173799,0.723,0.0,1,0.336,-6.437,1,0.248,99.969,4,0.221
654,Kane Brown,Homesick,3Z6ZB2rAjuqsErN2gWzojW,67,0.46,0.701,205400,0.5,0.0,8,0.234,-8.82,1,0.0303,97.028,4,0.409
655,Jonas Blue,Polaroid,1wsLHgXJ4SKIfd5ePSX1hD,80,0.293,0.652,193377,0.897,0.0,7,0.0722,-4.481,0,0.036,114.033,4,0.475
656,$uicideBoy$,Carrollton,7wPHEEGn0rWMZEDrDcOaDa,70,0.00221,0.844,203897,0.52,0.00122,5,0.7,-10.626,0,0.533,149.995,4,0.289
657,Lauren Daigle,Look Up Child,3UUPQ4sAtAVnkcaSr06NBi,68,0.403,0.73,183013,0.58,0.0,2,0.15,-5.813,1,0.0431,90.993,4,0.653
658,half•alive,still feel.,4EcYqXGZ1MOl7gBLcRO9Ya,70,0.148,0.779,247438,0.525,0.0,10,0.0675,-5.756,0,0.0487,120.018,4,0.698
659,Travis Scott,CAROUSEL,7KZ5MMVgBVox9ycroB2UrI,70,0.229,0.428,180183,0.403,0.0,5,0.22,-5.914,0,0.209,95.387,5,0.133
660,Kodak Black,Gnarly (feat. Lil Pump),40Rpg3LkZwwzuHJ3GdjMma,69,0.469,0.764,186403,0.784,0.0,10,0.123,-4.003,0,0.0833,144.981,4,0.51
661,Travis Scott,SICKO MODE - Skrillex Remix,0u695M7KyzXaPIjpEbxOkB,72,0.0214,0.651,304512,0.833,0.0,1,0.14,-3.356,1,0.172,155.051,4,0.443
662,Rich The Kid,Lost It (feat. Quavo & Offset),68449VKGwYShObwI2UFdFt,70,0.00905,0.827,272153,0.642,1.5e-06,1,0.0865,-4.29,0,0.242,145.004,4,0.181
663,MKTO,How Can I Forget,0ibG3XCJ32Qq9maUY4AViR,72,0.69,0.796,177141,0.53,0.0,8,0.0646,-5.967,1,0.0558,105.031,4,0.754
664,Jay Rock,Wow Freestyle (feat. Kendrick Lamar),0gV5B7zmJkS1aaH9APokrH,69,0.0355,0.782,175213,0.633,0.0,8,0.0615,-4.644,1,0.341,150.055,4,0.749
665,Maroon 5,Don't Wanna Know (feat. Kendrick Lamar),1nueTG77MzNkJTKQ0ZdGzT,69,0.343,0.783,214265,0.61,0.0,7,0.0983,-6.124,1,0.0696,100.047,4,0.418
666,Scotty McCreery,In Between,4bZsLI9lZgSu3MN99kDbic,67,0.0166,0.592,221600,0.928,1.38e-05,11,0.123,-5.403,1,0.0557,121.997,4,0.391
667,Juice WRLD,End Of The Road,24BNgrtp6Fag4M5BQPEgsV,68,0.0568,0.373,162981,0.717,0.0,1,0.114,-5.833,0,0.083,109.977,5,0.293
668,John Gurney,Home With Her,2cxU72H3CkiHJKiJhOj1Rm,67,0.137,0.731,179231,0.614,1.3e-05,7,0.151,-7.525,0,0.0628,80.025,4,0.508
669,Drake,Blue Tint,4n1bdaKwynQndm47x5HqWX,69,0.013,0.888,162800,0.372,0.0,7,0.184,-10.254,0,0.358,133.998,4,0.123
670,Maddie & Tae,Die From A Broken Heart,1kFpL1itkwkdhO6kcmNJra,67,0.363,0.607,188291,0.514,0.0,4,0.258,-6.631,1,0.0323,75.978,4,0.414
671,Metro Boomin,"No More (feat. Travis Scott, Kodak Black & 21 Savage)",42k9e2hgl98IdgkXLg4pxs,69,0.413,0.636,265120,0.501,0.0,11,0.339,-7.26,0,0.329,82.309,4,0.196
672,Trippie Redd,Negative Energy,0ZPCxNK4DIrF8KqrN3DxfA,67,0.413,0.659,178286,0.672,0.0,9,0.125,-7.442,1,0.264,139.868,4,0.452
673,Fuerza Regida,Radicamos En South Central,1kHpljP6paUsQyZgwFDfxn,69,0.461,0.748,228853,0.739,4.7e-06,7,0.0834,-1.972,1,0.0381,115.966,1,0.962
674,Jay Rock,WIN,69WMdZSqdQwFgLVpbMsZ2J,68,0.0152,0.879,215227,0.595,0.0,1,0.391,-2.936,1,0.0889,125.994,4,0.355
675,Cash Cash,Finest Hour (feat. Abir),0p0ljM6RxgpGt7wthGqBZa,70,0.0789,0.656,215781,0.729,0.0,5,0.133,-4.223,0,0.0765,95.974,4,0.438
676,Why Don't We,Hooked,2N2s2s2w0jmSIPNZcm8Jnr,73,0.0941,0.623,204907,0.624,0.0,1,0.119,-5.469,1,0.0595,180.016,4,0.347
677,Kendrick Lamar,Big Shot (with Travis Scott),5cXg9IQS34FzLVdHhp7hu7,70,0.00759,0.855,221827,0.478,0.0,1,0.101,-9.116,1,0.193,130.018,4,0.284
678,Mac Miller,Wings,16umSNZfofRpDqTvf8DIAo,68,0.818,0.656,250120,0.33,0.00386,8,0.107,-8.771,1,0.162,119.057,4,0.349
679,Drake,Emotionless,5Psnhdkyanjpgc2P8A5TSM,70,0.0249,0.413,302173,0.677,0.0,1,0.0793,-5.12,1,0.255,172.501,4,0.0845
680,Travis Scott,WHO? WHAT!,4KYS9GK68yeuUJ8vJfPxrq,69,0.0462,0.834,176720,0.731,0.0,10,0.0731,-5.603,0,0.0566,140.001,4,0.681
681,Bad Bunny,¿Quien Tu Eres?,6kN06eEOblRAuWI0xUUS91,71,0.185,0.727,159229,0.58,3.58e-06,2,0.125,-6.804,0,0.136,137.048,4,0.325
682,Lil Baby,Time (feat. Meek Mill),1Szfm2XAx3Kgl55dyl8sTU,67,0.0335,0.781,182723,0.487,0.0,8,0.163,-8.823,1,0.589,95.879,4,0.344
683,Antologie,Time Travel,1aa3A3F6b5FZFtXAhtrybK,72,0.696,0.12,184642,0.0585,0.939,3,0.11,-27.623,1,0.0383,78.662,5,0.0397
684,Charlie Puth,Done for Me (feat. Kehlani),1lsBTdE6MGsKeZCD6llNu7,73,0.193,0.856,180493,0.632,0.0,6,0.0688,-3.692,0,0.074,112.009,4,0.697
685,Cuco,Summer Time High Time,7t5MUcFIIayP1M6TNhtWE0,67,0.0435,0.527,208067,0.671,1.74e-05,2,0.125,-3.945,1,0.0355,112.934,4,0.581
686,6ix9ine,MALA (feat. Anuel Aa),0LQ1J0BCzA2qnAgp9MkkNE,79,0.689,0.719,206550,0.825,0.0,5,0.103,-3.627,0,0.0424,100.006,4,0.789
687,Shoreline Mafia,Bottle Service,4k0ZX0KlMBEOlTp5vexIrT,66,0.113,0.849,156837,0.582,0.0,8,0.152,-6.407,1,0.214,100.049,4,0.516
688,Becky G,Cuando Te Besé,2XXMDz7SPZ4mSFN1PXfHUy,82,0.307,0.772,254383,0.732,5.14e-06,9,0.106,-3.713,0,0.213,100.048,4,0.295
689,David Lee Murphy,Everything's Gonna Be Alright,2NEBP8SXEqwZt2PRdPXXuy,66,0.0721,0.764,229573,0.587,6.45e-06,5,0.094,-7.002,0,0.0298,89.98,4,0.494
690,James Arthur,Rewrite The Stars (with James Arthur & Anne-Marie),78nplE9X2ZGvQh3TKgvldE,78,0.237,0.67,218293,0.743,0.0,10,0.465,-4.993,1,0.0393,125.944,4,0.571
691,Takeoff,Last Memory,66XXCMX3Na7KNfm5e0tOVZ,67,0.179,0.853,171270,0.696,0.0,1,0.286,-6.179,0,0.246,118.001,4,0.184
692,Key Glock,Since 6ix,0lOKsvuwUhu0a6ZEaviQ46,66,0.00317,0.916,152693,0.625,0.0,2,0.0933,-7.36,1,0.241,128.094,4,0.46
693,Travis Scott,SKELETONS,6NMtzpDQBTOfJwMzgMX0zl,69,0.00146,0.46,145588,0.686,0.0,0,0.375,-5.948,0,0.0367,148.054,4,0.252
694,Lil Mosey,Boof Pack,7wExAu2KtrNx2KKwsv5EUx,68,0.0975,0.693,135000,0.576,0.0,0,0.207,-6.955,1,0.0868,159.978,4,0.691
695,Lil Skies,I Know You (feat. Yung Pinch),5Cg98kiDYtCEHmjcKD0CJD,68,0.194,0.773,211200,0.602,0.000443,10,0.141,-6.384,1,0.108,74.896,4,0.442
696,Loud Luxury,Love No More,0E8WJOFs2eWD67USh7C6Qd,71,0.0217,0.766,168636,0.674,5.87e-05,0,0.258,-6.245,1,0.0538,121.012,4,0.214
697,6ix9ine,GOTTI,27oFpFktCq9JIXjJQRuv7a,73,0.0524,0.728,166852,0.584,0.0,10,0.0658,-7.255,0,0.176,161.9,4,0.365
698,Cosculluela,Madura (feat. Bad Bunny),0r9d60ZYPAlFHq8qnUtkXN,74,0.138,0.878,190909,0.555,1.34e-06,1,0.151,-7.639,0,0.202,88.029,4,0.751
699,Playboi Carti,R.I.P.,3L0IKstjUgDFVQAbQIRZRv,68,0.0119,0.725,192027,0.723,0.0,8,0.086,-6.067,0,0.16,140.003,4,0.509
700,6LACK,Switch,29ZZAShKhwRUuKULSNtxX6,71,0.0427,0.664,207071,0.664,0.00489,7,0.104,-6.104,1,0.0393,176.678,4,0.19
701,Jon Bellion,Stupid Deep,7cK7hDrE7vAesPf8xd5zmb,68,0.732,0.362,178176,0.377,0.000631,2,0.127,-9.713,1,0.0339,137.891,4,0.294
702,Maluma,Corazón (feat. Nego do Borel),5cepAtqnEQ6yVG6088zMMu,77,0.328,0.722,184720,0.738,1.47e-05,9,0.198,-6.073,0,0.247,198.075,4,0.748
703,Famous Dex,PICK IT UP (feat. A$AP Rocky),0dSIrRkA4PadGll16TgbnV,70,0.0149,0.921,191252,0.467,0.000238,1,0.334,-8.443,1,0.119,135.995,4,0.287
704,Lost Kings,When We Were Young,4mEILaBM7bKZqKAun5tABu,72,0.00871,0.547,193911,0.789,0.0,8,0.1,-5.619,1,0.042,129.916,4,0.345
705,Edwin Luna y La Trakalosa de Monterrey,Fíjate Que Si,7FEmLU7M5aZ5O7FlOdxB33,70,0.385,0.69,204587,0.434,0.0,4,0.104,-4.455,1,0.033,115.476,3,0.617
706,Keith Urban,Parallel Line,567gPvGfxxKoZxDKqM9tEl,67,0.202,0.621,253084,0.477,0.0,0,0.215,-5.284,1,0.0334,81.976,4,0.481
707,BTS,Serendipity (Full Length Edition),5cQB9fbuQCz4muQUFkv3rR,73,0.445,0.347,276708,0.578,0.0,8,0.231,-7.525,1,0.0626,86.73,5,0.226
708,Ariana Grande,better off,3NbTQ8ZbHU6MSEVUFAVCJ9,70,0.216,0.597,171333,0.524,0.0,11,0.112,-7.247,1,0.0537,92.568,4,0.0549
709,Future,Jet Lag (feat. Young Scooter),2OsDoAzo5SGq10qwmKSQBv,67,0.266,0.81,271067,0.458,0.0,4,0.174,-7.495,0,0.105,125.049,4,0.493
710,Lauv,I Like Me Better,2P91MQbaiQOfbiz9VqhqKQ,74,0.535,0.752,197437,0.505,2.55e-06,9,0.104,-7.621,1,0.253,91.97,4,0.419
711,Yung Pinch,20 Years Later,5fPZ5rlUHzHfNY0Eda4T8o,65,0.234,0.76,215189,0.517,1.12e-06,9,0.113,-7.283,0,0.11,144.972,4,0.545
712,Kid Ink,YUSO (feat. Lil Wayne & Saweetie),38Vjqr7xTeIzDpclKOkzli,69,0.00378,0.9,173640,0.649,2.06e-06,2,0.0873,-6.365,1,0.197,93.99,4,0.658
713,Cody Purvis,Drinkin' Terms,0leBYsvyyFSXc1aeuFVgTD,67,0.287,0.599,176263,0.659,2.06e-06,5,0.505,-5.241,1,0.0371,82.002,4,0.644
714,Charlie Puth,The Way I Am,6qNALlmZa1ESnCxJmXE1K9,72,0.314,0.755,186080,0.769,2.38e-06,10,0.0628,-5.658,0,0.186,114.966,4,0.642
715,Lauv,Paris in the Rain,41CgzGD7xlgnJe14R4cqkL,73,0.771,0.426,204712,0.408,7.88e-06,3,0.394,-9.419,1,0.0524,76.309,4,0.528
716,BROCKHAMPTON,1999 WILDFIRE,1t4pPnbkOjzoA5RvsDjvUU,69,0.253,0.811,251250,0.57,0.0,5,0.148,-8.093,1,0.129,128.066,4,0.814
717,Beach Bunny,Prom Queen,3MtGstTnbaZaVOLcfpuiiE,68,0.000391,0.528,136562,0.797,0.011,4,0.14,-7.487,1,0.0485,143.785,4,0.751
718,Jax Jones,All Day And Night - Jax Jones & Martin Solveig Present Europa,11o2y87vqODipLK98a1v34,77,0.269,0.585,169303,0.782,0.0,1,0.156,-4.101,0,0.0897,121.908,4,0.521
719,Future,Realer N Realer,4VMiNOpnjRwSCwmHaUfOMM,68,0.0117,0.73,170920,0.465,0.0,1,0.28,-6.29,1,0.278,148.028,4,0.367
720,Bebe Rexha,Meant to Be (feat. Florida Georgia Line),4e4fqjx0Izh4svvTef1z7e,70,0.0476,0.642,164205,0.772,0.0,10,0.0646,-6.61,1,0.0848,153.995,4,0.589
721,Rascal Flatts,Back To Life,7Lr4XaxGpkAwa37IVgg22k,66,0.191,0.467,214219,0.701,0.0,4,0.0769,-4.997,1,0.0302,132.041,3,0.28
722,Vince Staples,Home,7pBsquIkbED6W6uSQJGbkn,70,0.00608,0.604,211360,0.736,0.109,10,0.11,-5.596,0,0.0555,118.012,4,0.345
723,Nicki Minaj,Bed (feat. Ariana Grande),3L4GsGLgxpHieVQH86H8bv,73,0.0348,0.757,189533,0.73,6.17e-05,7,0.136,-6.304,1,0.187,90.013,4,0.451
724,El de La Guitarra,El Monstro 7,21jEIOf3pXF1EOb9n0vZJf,69,0.528,0.793,202125,0.572,0.0,9,0.158,-8.435,0,0.0368,119.955,3,0.909
725,Kodak Black,"If I'm Lyin, I'm Flyin",7HdNB8nvJOBwHa8hIkzvxp,67,0.0996,0.715,130929,0.617,3.41e-06,11,0.186,-5.558,0,0.24,176.117,4,0.283
726,Lil Wayne,Let It Fly (feat. Travis Scott),0CBQ0m3mufWH75LTYB3s6h,68,0.0414,0.902,186872,0.819,0.0,1,0.106,-3.321,1,0.317,89.0,4,0.746
727,Little Mix,Woman Like Me (feat. Nicki Minaj),6rrTr2HEAzlpC4KWZxF3S1,78,0.173,0.757,228207,0.849,0.0,5,0.0878,-3.424,0,0.0536,150.036,4,0.826
728,Gunna,Oh Okay (feat. Young Thug & Lil Baby),38844QuZDlnt44uHPrSA3S,67,0.372,0.889,199012,0.516,0.0,8,0.0926,-8.852,1,0.327,140.005,4,0.732
729,Drake,Elevate,3szf2z1Cy1QMrtHrbn8rz9,70,0.015,0.758,184960,0.474,0.0,1,0.116,-8.72,1,0.146,76.062,4,0.0541
730,High Altitude Samples,Soft Brown Noise,129ldjjvnFfA7Ygc8ktYnh,70,0.394,0.0,160003,0.00148,1.0,5,0.111,-31.839,1,0.0,0.0,0,0.0
731,Kacey Musgraves,Happy & Sad,04MoJkJzCoU9ukeewv5Vzu,67,0.249,0.642,243187,0.657,0.0,10,0.111,-5.246,1,0.0333,90.0,4,0.658
732,Charlotte Lawrence,Just The Same,6UYMm9Jx9a05o0FDUBzNgr,70,0.38,0.736,211304,0.593,0.0,7,0.204,-4.677,1,0.04,92.068,4,0.607
733,Meghan Trainor,NO EXCUSES,7fCNUWi6uflDTQ08srxMZk,71,0.0224,0.827,152862,0.658,0.0,6,0.0417,-3.846,1,0.0517,115.016,4,0.523
734,Young Dolph,Major (feat. Key Glock),4PhNipxELUmBZcOWgafzAx,66,0.0109,0.907,195547,0.65,0.000424,6,0.107,-5.661,0,0.312,147.026,4,0.626
735,Why Don't We,Trust Fund Baby,54j7EaJPDmSZYcNYvLSJ78,71,0.0629,0.624,184460,0.785,0.0,8,0.135,-3.337,1,0.0498,163.929,4,0.593
736,Mac Miller,Jet Fuel,2JmFRXaJrkAUD2cs6U20KG,68,0.54,0.791,345213,0.557,0.0,7,0.103,-9.622,0,0.0698,119.973,4,0.284
737,Cardi B,She Bad,0CfmNX2TXk7yoJqHJiixnp,68,0.0183,0.791,230953,0.504,0.0,10,0.0963,-7.864,1,0.266,159.949,4,0.355
738,Seeb,Grip,3gicyfiEVMGONgzygpWjNT,76,0.331,0.598,198075,0.904,0.0,4,0.264,-2.293,1,0.0507,138.091,4,0.503
739,Twenty One Pilots,Morph,01vv2AjxgP4uUyb8waYO5Y,73,0.0747,0.734,258853,0.607,0.000577,8,0.0968,-7.249,0,0.0806,90.023,4,0.518
740,Lil Pump,Esskeetit,44KKhCyI0BGS6LvVyDqJtH,72,0.022,0.932,181714,0.506,0.0,11,0.0933,-7.755,1,0.161,139.974,4,0.696
741,Ncredible Gang,"NoBody Else (feat. Nick Cannon, Ty Dolla $ign & Jacquees)",6PlrGEPaisOqBiDlwW6Ic0,69,0.188,0.801,190746,0.501,0.0,0,0.0211,-6.364,1,0.269,140.077,4,0.902
742,XXXTENTACION,what are you so afraid of,57nOpVSc3j9o03Cr928ZM4,69,0.774,0.639,150769,0.312,0.469,0,0.0857,-9.902,1,0.0301,103.369,4,0.347
743,Bad Bunny,Como Antes,69ZaPBHhRMRDjRpW1ivnOU,71,0.668,0.767,230578,0.379,0.000145,0,0.217,-10.348,1,0.0385,103.956,4,0.252
744,Bryson Tiller,Canceled,3TOfcOKNuu6ZPZXJie5msH,69,0.157,0.767,183960,0.611,0.0116,5,0.0836,-5.173,0,0.0983,94.034,4,0.11
745,LANY,Thru These Tears,7GbAp0HKPQW7WnFJAzMoRk,74,0.154,0.711,204516,0.517,0.0,11,0.149,-7.695,1,0.0391,119.945,4,0.294
746,Daddy Yankee,Dura,6KuqAtoeVzxAYOaMveLNpH,78,0.183,0.791,200480,0.848,0.0,1,0.409,-3.456,1,0.0506,95.0,4,0.828
747,Bad Bunny,Ser Bichote,4UEuIEv9Wc3wtiWUplGJ7q,71,0.158,0.785,193211,0.626,4.6e-06,4,0.181,-8.03,0,0.0675,154.946,4,0.183
748,FINNEAS,Let's Fall in Love for the Night,7kQkmyoHCEqwe7QwDbkSXM,70,0.802,0.737,190348,0.408,0.0,5,0.171,-7.941,1,0.104,127.921,4,0.374
749,Jaydayoungan,Thot Thot,4YAH2RzSQ78Oz8lqL9CS13,65,0.0752,0.823,121575,0.521,0.0,0,0.0976,-9.029,0,0.501,148.083,4,0.661
750,The Rolling Stones,Sympathy For The Devil - 50th Anniversary Edition,1Ud6moTC0KyXMq1Oxfien0,73,0.518,0.702,378147,0.668,0.0,9,0.0588,-9.237,1,0.214,116.063,4,0.561
751,Chance the Rapper,I Might Need Security,3EApebexZ7YqDIqw2EMTDh,67,0.177,0.514,240640,0.693,0.0,9,0.351,-5.868,1,0.408,110.568,3,0.287
752,Ariana Grande,pete davidson,0XOnMqLQDO89iAg7dWWwnG,70,0.43,0.652,73813,0.31,1.16e-05,4,0.182,-10.212,1,0.0509,119.913,4,0.304
753,Billie Eilish,COPYCAT - Sofi Tukker Remix,2njUxZ4151DWIrfIK3loFj,72,0.0585,0.682,198684,0.955,3.18e-05,4,0.226,-5.02,0,0.0591,124.999,4,0.451
754,XXXTENTACION,"I don’t even speak spanish lol - feat. Rio Santana, Judah, Carlos Andrez",14boA065HMHWvqyPPEeN4y,70,0.118,0.767,192229,0.561,0.0,2,0.0737,-7.418,0,0.0509,90.021,4,0.542
755,Ariana Grande,successful,5YeHLHDdQ4nKHk81XFWhCU,70,0.107,0.847,227387,0.603,7.4e-06,0,0.106,-4.607,0,0.0397,114.045,4,0.735
756,Machine Gun Kelly,RAP DEVIL,63TyoT9Ee03rQxv8xmdJ2l,70,0.217,0.895,286117,0.839,3e-06,0,0.239,-4.512,1,0.227,149.951,4,0.756
757,YBN Almighty Jay,Chopsticks,48NWUlHl5qWOvDKrsoox4L,65,0.0135,0.802,140994,0.645,0.0,2,0.103,-6.745,1,0.295,164.99,4,0.559
758,Camila Cabello,Consequences,7sTtHHrD0zDpmzQzH3zegz,71,0.889,0.455,178467,0.292,0.0,0,0.106,-6.792,1,0.0563,84.339,5,0.43
759,Drake,Finesse,2WP8G2pdddDmnh1xbfKBOI,69,0.133,0.807,182080,0.32,0.000328,0,0.101,-8.152,0,0.0582,94.99,4,0.298
760,Rico Nasty,Smack A Bitch,1nrsFfACPG4Hnw5AuOpCND,67,0.0055,0.703,138353,0.7,0.0,2,0.115,-2.417,1,0.221,169.861,4,0.34
761,Yung Bans,Ridin (feat. Landon Cube & YBN Nahmir),1zQ6uJovEnJTvExEfAL6vT,68,0.606,0.832,225103,0.439,5.45e-06,4,0.11,-9.594,0,0.0996,145.004,4,0.53
762,Frank Ocean,Moon River,41cpvQ2GyGb2BRdIRSsTqK,69,0.877,0.24,188324,0.116,0.00092,0,0.1,-13.216,1,0.0329,77.349,3,0.0937
